Date,Symbol,Close,Open,High,Low,Volume,AdjClose
3/16/2017,TSLA,17.46999931,17.49333382,17.71666718,17.27066612,106983000,17.46999931
3/17/2017,TSLA,17.43333244,17.60000038,17.6886673,17.41333389,97462500,17.43333244
3/20/2017,TSLA,17.46133232,17.37333298,17.63666725,17.25466728,54214500,17.46133232
3/21/2017,TSLA,16.71199989,17.52199936,17.65333366,16.68266678,103629000,16.71199989
3/22/2017,TSLA,17.00066757,16.77066612,17.00466728,16.70066643,60889500,17.00066757
3/23/2017,TSLA,16.98533249,17.02599907,17.1779995,16.88666725,49803000,16.98533249
3/24/2017,TSLA,17.54400063,17.0466671,17.59266663,17.00066757,84709500,17.54400063
3/27/2017,TSLA,18.01466751,17.37333298,18.03800011,17.31666756,93462000,18.01466751
3/28/2017,TSLA,18.49666786,18.46800041,18.71199989,18.33333206,119814000,18.49666786
3/29/2017,TSLA,18.49200058,18.55599976,18.63999939,18.36933327,55143000,18.49200058
3/30/2017,TSLA,18.52799988,18.5359993,18.79999924,18.48066711,62226000,18.52799988
3/31/2017,TSLA,18.55333328,18.58200073,18.64533234,18.42133331,49419000,18.55333328
4/3/2017,TSLA,19.90133286,19.12666702,19.93333244,18.97200012,208329000,19.90133286
4/4/2017,TSLA,20.24666786,19.79266739,20.32066727,19.63533211,152019000,20.24666786
4/5/2017,TSLA,19.66666794,20.13599968,20.32533264,19.61333275,118213500,19.66666794
4/6/2017,TSLA,19.91333389,19.79199982,20.1293335,19.60666656,82809000,19.91333389
4/7/2017,TSLA,20.1693325,19.83333206,20.17933273,19.80999947,68694000,20.1693325
4/10/2017,TSLA,20.82600021,20.61000061,20.91533279,20.5806675,114967500,20.82600021
4/11/2017,TSLA,20.5806675,20.8920002,20.89800072,20.36666679,85869000,20.5806675
4/12/2017,TSLA,19.78933334,20.42266655,20.56333351,19.75466728,90760500,19.78933334
4/13/2017,TSLA,20.26666641,19.78000069,20.49266624,19.68666649,139269000,20.26666641
4/17/2017,TSLA,20.09600067,20.18000031,20.26666641,19.91200066,62080500,20.09600067
4/18/2017,TSLA,20.01666641,19.97999954,20.05599976,19.86000061,45535500,20.01666641
4/19/2017,TSLA,20.36800003,20.16399956,20.44133377,20.14066696,58470000,20.36800003
4/20/2017,TSLA,20.1673336,20.43400002,20.61000061,20.01533318,92241000,20.1673336
4/21/2017,TSLA,20.37333298,20.13333321,20.42666626,20.02799988,67647000,20.37333298
4/24/2017,TSLA,20.53533363,20.61466789,20.7033329,20.40133286,76252500,20.53533363
4/25/2017,TSLA,20.9193325,20.53333282,20.93199921,20.39066696,101065500,20.9193325
4/26/2017,TSLA,20.6779995,20.82466698,20.96666718,20.60000038,70425000,20.6779995
4/27/2017,TSLA,20.57533264,20.77933311,20.87266731,20.5,52029000,20.57533264
4/28/2017,TSLA,20.93799973,20.65533257,20.98666763,20.53333282,67582500,20.93799973
5/1/2017,TSLA,21.52199936,20.99200058,21.81666756,20.9873333,132444000,21.52199936
5/2/2017,TSLA,21.25933266,21.60000038,21.84399986,21.10400009,80742000,21.25933266
5/3/2017,TSLA,20.73466682,21.1779995,21.43533325,20.69666672,107001000,20.73466682
5/4/2017,TSLA,19.69733238,20.49600029,20.51799965,19.38400078,212280000,19.69733238
5/5/2017,TSLA,20.55666733,19.86666679,20.56999969,19.78666687,122659500,20.55666733
5/8/2017,TSLA,20.47933388,20.7266674,20.9193325,20.38800049,105097500,20.47933388
5/9/2017,TSLA,21.4173336,20.62533379,21.4659996,20.60666656,145147500,21.4173336
5/10/2017,TSLA,21.68133354,21.43733215,21.70000076,21.20800018,86124000,21.68133354
5/11/2017,TSLA,21.54000092,21.55999947,21.73333359,21.30666733,71307000,21.54000092
5/12/2017,TSLA,21.65399933,21.69866753,21.79999924,21.43533325,61824000,21.65399933
5/15/2017,TSLA,21.05866623,21.22533226,21.34666634,20.83533287,114330000,21.05866623
5/16/2017,TSLA,21.13400078,21.17266655,21.33733368,21.00933266,62287500,21.13400078
5/17/2017,TSLA,20.40733337,20.95933342,20.97533226,20.36666679,100678500,20.40733337
5/18/2017,TSLA,20.8706665,20.46666718,20.92933273,20.35400009,84807000,20.8706665
5/19/2017,TSLA,20.72200012,21.03333282,21.10000038,20.68000031,70314000,20.72200012
5/22/2017,TSLA,20.69000053,20.85333252,20.95800018,20.4533329,64938000,20.69000053
5/23/2017,TSLA,20.25733376,20.69733238,20.71533394,20.23200035,64776000,20.25733376
5/24/2017,TSLA,20.68133354,20.43400002,20.73333359,20.36000061,75499500,20.68133354
5/25/2017,TSLA,21.12199974,20.73466682,21.1313324,20.52066612,75210000,21.12199974
5/26/2017,TSLA,21.6760006,21.15200043,21.69933319,21.08733368,117033000,21.6760006
5/30/2017,TSLA,22.34000015,21.73333359,22.41866684,21.71733284,116743500,22.34000015
5/31/2017,TSLA,22.73399925,22.5126667,22.85933304,22.34399986,149451000,22.73399925
6/1/2017,TSLA,22.69133377,22.93333244,22.99200058,22.48600006,114120000,22.69133377
6/2/2017,TSLA,22.65666771,22.65133286,22.85866737,22.39533234,83853000,22.65666771
6/5/2017,TSLA,23.1546669,22.56666756,23.22933388,22.28066635,101766000,23.1546669
6/6/2017,TSLA,23.5233326,22.97999954,23.9659996,22.66466713,166302000,23.5233326
6/7/2017,TSLA,23.9766674,23.75600052,24.03333282,23.6760006,140970000,23.9766674
6/8/2017,TSLA,24.66666794,24.25,24.79333305,24.01466751,135922500,24.66666794
6/9/2017,TSLA,23.82133293,24.96133232,25.12466621,23.65333366,258921000,23.82133293
6/12/2017,TSLA,23.93400002,23.86599922,24.29999924,23.37466621,157765500,23.93400002
6/13/2017,TSLA,25.06333351,24.50799942,25.06666756,24.4406662,177118500,25.06333351
6/14/2017,TSLA,25.37733269,25.40600014,25.61666679,25.08733368,192276000,25.37733269
6/15/2017,TSLA,25.02266693,24.83333206,25.03066635,24.43266678,156397500,25.02266693
6/16/2017,TSLA,24.76000023,25.19866753,25.20066643,24.67333221,100965000,24.76000023
6/19/2017,TSLA,24.65333366,25,25.11333275,24.52000046,98239500,24.65333366
6/20/2017,TSLA,24.81599998,25.11133385,25.25866699,24.64866638,111580500,24.81599998
6/21/2017,TSLA,25.09333229,24.95666695,25.13266754,24.53466606,73848000,25.09333229
6/22/2017,TSLA,25.50733376,25.19933319,25.66666794,24.9046669,112947000,25.50733376
6/23/2017,TSLA,25.56333351,25.49666786,25.79933357,25.29000092,96687000,25.56333351
6/26/2017,TSLA,25.16600037,25.77933311,25.7966671,24.87333298,99061500,25.16600037
6/27/2017,TSLA,24.15800095,25.09333229,25.09333229,24.13466644,104946000,24.15800095
6/28/2017,TSLA,24.74933243,24.44533348,24.78266716,24.16799927,94537500,24.74933243
6/29/2017,TSLA,24.04999924,24.70733261,24.73333359,23.60666656,123315000,24.04999924
6/30/2017,TSLA,24.10733223,24.24733353,24.45133209,23.9746666,87727500,24.10733223
7/3/2017,TSLA,23.50799942,24.68266678,24.75666618,23.43333244,94581000,23.50799942
7/5/2017,TSLA,21.80599976,23.14666748,23.14933205,21.75533295,255700500,21.80599976
7/6/2017,TSLA,20.58866692,21.15066719,21.38599968,20.42000008,289867500,20.58866692
7/7/2017,TSLA,20.8813324,20.89999962,21.13333321,20.49200058,212653500,20.8813324
7/10/2017,TSLA,21.06999969,20.86000061,21.19599915,20.20866776,207313500,21.06999969
7/11/2017,TSLA,21.81466675,21.06666756,21.81866646,20.9533329,173391000,21.81466675
7/12/2017,TSLA,21.96800041,22.02666664,22.20666695,21.63333321,155191500,21.96800041
7/13/2017,TSLA,21.56066704,22.00733376,22.10666656,21.33133316,128917500,21.56066704
7/14/2017,TSLA,21.85199928,21.54599953,21.89466667,21.41466713,84378000,21.85199928
7/17/2017,TSLA,21.30466652,21.70266724,21.80666733,20.89666748,148153500,21.30466652
7/18/2017,TSLA,21.88266754,21.16666794,21.94199944,21.04400063,95605500,21.88266754
7/19/2017,TSLA,21.68400002,21.88199997,22.11000061,21.54800034,95355000,21.68400002
7/20/2017,TSLA,21.99466705,21.79333305,22.01466751,21.61333275,77493000,21.99466705
7/21/2017,TSLA,21.89333344,21.9640007,22.08399963,21.71999931,73524000,21.89333344
7/24/2017,TSLA,22.83466721,22.01600075,22.89333344,22.00066757,129556500,22.83466721
7/25/2017,TSLA,22.63999939,23,23.04000092,22.27666664,104838000,22.63999939
7/26/2017,TSLA,22.92333221,22.6906662,23.03333282,22.54133224,72312000,22.92333221
7/27/2017,TSLA,22.29733276,23.06666756,23.16666794,21.75266647,124536000,22.29733276
7/28/2017,TSLA,22.33799934,22.45933342,22.63999939,22.1673336,73206000,22.33799934
7/31/2017,TSLA,21.56466675,22.36666679,22.76600075,21.40266609,128026500,21.56466675
8/1/2017,TSLA,21.30466652,21.53333282,21.62999916,21.07533264,124546500,21.30466652
8/2/2017,TSLA,21.72599983,21.2626667,21.80800056,20.74799919,196372500,21.72599983
8/3/2017,TSLA,23.13933372,23.02199936,23.33333206,22.87666702,203025000,23.13933372
8/4/2017,TSLA,23.79400063,23.13333321,23.81800079,22.88666725,139033500,23.79400063
8/7/2017,TSLA,23.6779995,23.82333374,23.96533394,23.51666641,94867500,23.6779995
8/8/2017,TSLA,24.34799957,23.83533287,24.5720005,23.82666779,111747000,24.34799957
8/9/2017,TSLA,24.23533249,24.06666756,24.66666794,23.93000031,103381500,24.23533249
8/10/2017,TSLA,23.69333267,24.10666656,24.44333267,23.6439991,106393500,23.69333267
8/11/2017,TSLA,23.8579998,23.79800034,24.08399963,23.57466698,65487000,23.8579998
8/14/2017,TSLA,24.25333214,24.30866623,24.5106678,24.17333221,67788000,24.25333214
8/15/2017,TSLA,24.15533257,24.34666634,24.36599922,23.95800018,46276500,24.15533257
8/16/2017,TSLA,24.19400024,24.20000076,24.43333244,24.16799927,51207000,24.19400024
8/17/2017,TSLA,23.46133232,24.0806675,24.21999931,23.43933296,75415500,23.46133232
8/18/2017,TSLA,23.16399956,23.52733231,23.60000038,23.05333328,81123000,23.16399956
8/21/2017,TSLA,22.52400017,23.05466652,23.05466652,22.12333298,97431000,22.52400017
8/22/2017,TSLA,22.75666618,22.74200058,22.81599998,22.49133301,64830000,22.75666618
8/23/2017,TSLA,23.51799965,22.59933281,23.56599998,22.55333328,74317500,23.51799965
8/24/2017,TSLA,23.52866745,23.50133324,23.77733231,23.31599998,68770500,23.52866745
8/25/2017,TSLA,23.2033329,23.61599922,23.71266747,23.15333366,52260000,23.2033329
8/28/2017,TSLA,23.04400063,23.15200043,23.15666771,22.64800072,56460000,23.04400063
8/29/2017,TSLA,23.15733337,22.63199997,23.27000046,22.58333206,61105500,23.15733337
8/30/2017,TSLA,23.54533386,23.3113327,23.56466675,23.13333321,51193500,23.54533386
8/31/2017,TSLA,23.7266674,23.56999969,23.89599991,23.52133369,61092000,23.7266674
9/1/2017,TSLA,23.69333267,23.74133301,23.83933258,23.57933235,45742500,23.69333267
9/5/2017,TSLA,23.30599976,23.58666611,23.69933319,23.0593338,57526500,23.30599976
9/6/2017,TSLA,22.96866608,23.29999924,23.39866638,22.77066612,61371000,22.96866608
9/7/2017,TSLA,23.37400055,23.06533241,23.49866676,22.89666748,63588000,23.37400055
9/8/2017,TSLA,22.89333344,23.26600075,23.31866646,22.81999969,48952500,22.89333344
9/11/2017,TSLA,24.24600029,23.42333221,24.24733353,23.33333206,115006500,24.24600029
9/12/2017,TSLA,24.18333244,24.29933357,24.58399963,24.02666664,89593500,24.18333244
9/13/2017,TSLA,24.41533279,24.25466728,24.53800011,23.97266769,62778000,24.41533279
9/14/2017,TSLA,25.1760006,24.28866768,25.19733238,24.17533302,108037500,25.1760006
9/15/2017,TSLA,25.32066727,24.96733284,25.33333206,24.84666634,81307500,25.32066727
9/18/2017,TSLA,25.66666794,25.35000038,25.97400093,25.17866707,107820000,25.66666794
9/19/2017,TSLA,25.00666618,25.33333206,25.49266624,24.9046669,96778500,25.00666618
9/20/2017,TSLA,24.92733383,24.86666679,25.21666718,24.73800087,73786500,24.92733383
9/21/2017,TSLA,24.43199921,24.99333382,25.12199974,24.30066681,69273000,24.43199921
9/22/2017,TSLA,23.40600014,24.43266678,24.65999985,23.3920002,122391000,23.40600014
9/25/2017,TSLA,22.99933243,23.54333305,23.83133316,22.85866737,114088500,22.99933243
9/26/2017,TSLA,23.01666641,23.39533234,23.41600037,22.7266674,107344500,23.01666641
9/27/2017,TSLA,22.73133278,23.32666779,23.43266678,22.70000076,90904500,22.73133278
9/28/2017,TSLA,22.63999939,22.65866661,22.85000038,22.36000061,79794000,22.63999939
9/29/2017,TSLA,22.73999977,22.79066658,22.97866631,22.57333374,76606500,22.73999977
10/2/2017,TSLA,22.76866722,22.83466721,22.91333389,22.36733246,79302000,22.76866722
10/3/2017,TSLA,23.20933342,22.39333344,23.23666763,22.08533287,152304000,23.20933342
10/4/2017,TSLA,23.6673336,23.41666794,23.90800095,23.30666733,122452500,23.6673336
10/5/2017,TSLA,23.6886673,23.73333359,23.82933235,23.42333221,62575500,23.6886673
10/6/2017,TSLA,23.79199982,23.54000092,24.00666618,23.48333359,64462500,23.79199982
10/9/2017,TSLA,22.86266708,23.30999947,23.45000076,22.84466743,112405500,22.86266708
10/10/2017,TSLA,23.70599937,23.12000084,23.70866776,23.03533363,104677500,23.70599937
10/11/2017,TSLA,23.63999939,23.59266663,23.84000015,23.40999985,67512000,23.63999939
10/12/2017,TSLA,23.71199989,23.53000069,23.98533249,23.50933266,61305000,23.71199989
10/13/2017,TSLA,23.70466614,23.79866791,23.89933205,23.57866669,53107500,23.70466614
10/16/2017,TSLA,23.37333298,23.58399963,23.63199997,23.1439991,80632500,23.37333298
10/17/2017,TSLA,23.71666718,23.3939991,23.74799919,23.33799934,49399500,23.71666718
10/18/2017,TSLA,23.9766674,23.73133278,24.20000076,23.60866737,74086500,23.9766674
10/19/2017,TSLA,23.45400047,23.70400047,23.80999947,23.21333313,75927000,23.45400047
10/20/2017,TSLA,23.00666618,23.5126667,23.63666725,22.95599937,73956000,23.00666618
10/23/2017,TSLA,22.46800041,23.32533264,23.32999992,22.41666794,86209500,22.46800041
10/24/2017,TSLA,22.4893322,22.58666611,22.85333252,22.41066742,67375500,22.4893322
10/25/2017,TSLA,21.72266769,22.44666672,22.5,21.57066727,128911500,21.72266769
10/26/2017,TSLA,21.74466705,21.85199928,22.01533318,21.5466671,75352500,21.74466705
10/27/2017,TSLA,21.39133263,21.31666756,21.63933372,21.11066628,104695500,21.39133263
10/30/2017,TSLA,21.33866692,21.27866745,21.58533287,21.14999962,63816000,21.33866692
10/31/2017,TSLA,22.10199928,21.34866714,22.12999916,21.3453331,85084500,22.10199928
11/1/2017,TSLA,21.40533257,22.14999962,22.17399979,21.35066795,126859500,21.40533257
11/2/2017,TSLA,19.95066643,20.00866699,20.57933235,19.50866699,296871000,19.95066643
11/3/2017,TSLA,20.40600014,19.96666718,20.41666794,19.67533302,133410000,20.40600014
11/6/2017,TSLA,20.18533325,20.46666718,20.5,19.93400002,97290000,20.18533325
11/7/2017,TSLA,20.40333366,20.06800079,20.43333244,20.00200081,79414500,20.40333366
11/8/2017,TSLA,20.29266739,20.36666679,20.45933342,20.08666611,70879500,20.29266739
11/9/2017,TSLA,20.19933319,20.16666794,20.29733276,19.75333214,81706500,20.19933319
11/10/2017,TSLA,20.19933319,20.16666794,20.55733299,20.12333298,69381000,20.19933319
11/13/2017,TSLA,21.02666664,20.00866699,21.12000084,19.9406662,113773500,21.02666664
11/14/2017,TSLA,20.57999992,21,21.09000015,20.45999908,85141500,20.57999992
11/15/2017,TSLA,20.75333214,20.40066719,20.8326664,20.10000038,89680500,20.75333214
11/16/2017,TSLA,20.83333206,20.93266678,21.20933342,20.75333214,87331500,20.83333206
11/17/2017,TSLA,21.00333214,21.71133232,21.77799988,20.87666702,206026500,21.00333214
11/20/2017,TSLA,20.5826664,20.9193325,21.03333282,20.31666756,123715500,20.5826664
11/21/2017,TSLA,21.18733215,20.72400093,21.21533394,20.5806675,108919500,21.18733215
11/22/2017,TSLA,20.84000015,21.11800003,21.16133308,20.78933334,73764000,20.84000015
11/24/2017,TSLA,21.03666687,20.9193325,21.09399986,20.73333359,48661500,21.03666687
11/27/2017,TSLA,21.1206665,20.88333321,21.15600014,20.63400078,68338500,21.1206665
11/28/2017,TSLA,21.17000008,21.09066772,21.33333206,20.9279995,74242500,21.17000008
11/29/2017,TSLA,20.50266647,21.15333366,21.20000076,20.08200073,131511000,20.50266647
11/30/2017,TSLA,20.59000015,20.57066727,20.71333313,20.30266762,65274000,20.59000015
12/1/2017,TSLA,20.43533325,20.36266708,20.68799973,20.33666611,64393500,20.43533325
12/4/2017,TSLA,20.34666634,20.43333244,20.55133247,20.04066658,87526500,20.34666634
12/5/2017,TSLA,20.24666786,20.13333321,20.53333282,20.06666756,69697500,20.24666786
12/6/2017,TSLA,20.88400078,20.00666618,20.89266777,20,107929500,20.88400078
12/7/2017,TSLA,20.74933243,20.79999924,21.24200058,20.73666763,71709000,20.74933243
12/8/2017,TSLA,21.00866699,20.97333336,21.13199997,20.75066757,52027500,21.00866699
12/11/2017,TSLA,21.92733383,20.97533226,21.93400002,20.91666794,119070000,21.92733383
12/12/2017,TSLA,22.73533249,22.03000069,22.7626667,22.00200081,130998000,22.73533249
12/13/2017,TSLA,22.60199928,22.72866631,22.94799995,22.43333244,93322500,22.60199928
12/14/2017,TSLA,22.52599907,22.73399925,23.16266632,22.45999908,86998500,22.52599907
12/15/2017,TSLA,22.89666748,22.80266762,22.92666626,22.38400078,103998000,22.89666748
12/18/2017,TSLA,22.59133339,22.99333382,23.11533356,22.50533295,82143000,22.59133339
12/19/2017,TSLA,22.07333374,22.68400002,22.76600075,22.02000046,102375000,22.07333374
12/20/2017,TSLA,21.93199921,22.17933273,22.20666695,21.6693325,89307000,21.93199921
12/21/2017,TSLA,22.11066628,21.97266769,22.24933243,21.81399918,65778000,22.11066628
12/22/2017,TSLA,21.68000031,21.96733284,22.0613327,21.6546669,63237000,21.68000031
12/26/2017,TSLA,21.15266609,21.58866692,21.59600067,21.10533333,65676000,21.15266609
12/27/2017,TSLA,20.77599907,21.06666756,21.17866707,20.71666718,70681500,20.77599907
12/28/2017,TSLA,21.02400017,20.78333282,21.05466652,20.63599968,64744500,21.02400017
12/29/2017,TSLA,20.75666618,21.07866669,21.09399986,20.66666794,56658000,20.75666618
1/2/2018,TSLA,21.3686676,20.79999924,21.47400093,20.73333359,65283000,21.3686676
1/3/2018,TSLA,21.14999962,21.39999962,21.68333244,21.03666687,67822500,21.14999962
1/4/2018,TSLA,20.9746666,20.8579998,21.23666763,20.37866783,149194500,20.9746666
1/5/2018,TSLA,21.10533333,21.1079998,21.14933205,20.79999924,68868000,21.10533333
1/8/2018,TSLA,22.42733383,21.06666756,22.46800041,21.03333282,147891000,22.42733383
1/9/2018,TSLA,22.24600029,22.34399986,22.58666611,21.82666779,107199000,22.24600029
1/10/2018,TSLA,22.31999969,22.14666748,22.46666718,22,64648500,22.31999969
1/11/2018,TSLA,22.53000069,22.34933281,22.9873333,22.21733284,99682500,22.53000069
1/12/2018,TSLA,22.41466713,22.57533264,22.69400024,22.24466705,72376500,22.41466713
1/16/2018,TSLA,22.67066765,22.50266647,23,22.31999969,97114500,22.67066765
1/17/2018,TSLA,23.1439991,22.69799995,23.26666641,22.64999962,106552500,23.1439991
1/18/2018,TSLA,22.97133255,23.04466629,23.48666763,22.91600037,85287000,22.97133255
1/19/2018,TSLA,23.33466721,23,23.37266731,22.84000015,73324500,23.33466721
1/22/2018,TSLA,23.43733215,23.29333305,23.85533333,23.28000069,93156000,23.43733215
1/23/2018,TSLA,23.51933289,24,24.03333282,23.39999962,81981000,23.51933289
1/24/2018,TSLA,23.0593338,23.63866615,23.64999962,22.90133286,79312500,23.0593338
1/25/2018,TSLA,22.50933266,23.21800041,23.28000069,22.42666626,101104500,22.50933266
1/26/2018,TSLA,22.85666656,22.76666641,22.93333244,22.38066673,68091000,22.85666656
1/29/2018,TSLA,23.30200005,22.65666771,23.38999939,22.55200005,71206500,23.30200005
1/30/2018,TSLA,23.05466652,23.00933266,23.21800041,22.8113327,70765500,23.05466652
1/31/2018,TSLA,23.6206665,23.1673336,23.74600029,23.0126667,93211500,23.6206665
2/1/2018,TSLA,23.28333282,23.39999962,23.97733307,23.24200058,62965500,23.28333282
2/2/2018,TSLA,22.91666794,23.22933388,23.46333313,22.70066643,55572000,22.91666794
2/5/2018,TSLA,22.20866776,22.53133392,22.96466637,22.20000076,66961500,22.20866776
2/6/2018,TSLA,22.26466751,21.68066788,22.41466713,21.56666756,76326000,22.26466751
2/7/2018,TSLA,23,22.59933281,23.06666756,22.37733269,104538000,23
2/8/2018,TSLA,21.01533318,22.88733292,23.24133301,20.97333336,154719000,21.01533318
2/9/2018,TSLA,20.69466782,21.32866669,21.39866638,19.65066719,194005500,20.69466782
2/12/2018,TSLA,21.04866791,21.07533264,21.20533371,20.41666794,93417000,21.04866791
2/13/2018,TSLA,21.57733345,21.00133324,21.61266708,20.83399963,68403000,21.57733345
2/14/2018,TSLA,21.4873333,21.38933372,21.74466705,21.23466682,59260500,21.4873333
2/15/2018,TSLA,22.27133369,21.63333321,22.27466774,21.49333382,88693500,22.27133369
2/16/2018,TSLA,22.36599922,22.16666794,22.87466621,22.10933304,84639000,22.36599922
2/20/2018,TSLA,22.31800079,22.29800034,22.72266769,22.10000038,60141000,22.31800079
2/21/2018,TSLA,22.21999931,22.40200043,22.64599991,22.21133232,48294000,22.21999931
2/22/2018,TSLA,23.07799911,22.3686676,23.16266632,22.31666756,104547000,23.07799911
2/23/2018,TSLA,23.46999931,23.1886673,23.66600037,23.13999939,87261000,23.46999931
2/26/2018,TSLA,23.82799911,23.56666756,23.93333244,23.49066734,65100000,23.82799911
2/27/2018,TSLA,23.39933205,23.75,23.99933243,23.33399963,71961000,23.39933205
2/28/2018,TSLA,22.8706665,23.50466728,23.68266678,22.81466675,91045500,22.8706665
3/1/2018,TSLA,22.06200027,23.00066757,23.24466705,22.00466728,103284000,22.06200027
3/2/2018,TSLA,22.34133339,21.79866791,22.34799957,21.53133392,76392000,22.34133339
3/5/2018,TSLA,22.22333336,22.15933228,22.51666641,21.95266724,57357000,22.22333336
3/6/2018,TSLA,21.87999916,22.25,22.42466736,21.80200005,64285500,21.87999916
3/7/2018,TSLA,22.15333366,21.69599915,22.16666794,21.44933319,75109500,22.15333366
3/8/2018,TSLA,21.94000053,22.1906662,22.21999931,21.75133324,53493000,21.94000053
3/9/2018,TSLA,21.8113327,21.60666656,21.89933205,21.49133301,82602000,21.8113327
3/12/2018,TSLA,23.0340004,21.90733337,23.14733315,21.76666641,123960000,23.0340004
3/13/2018,TSLA,22.78933334,21.90733337,23.14733315,21.76666641,89487000,22.78933334
3/14/2018,TSLA,21.7753334,22.45066643,22.65399933,21.5953331,119511000,21.7753334
3/15/2018,TSLA,21.70666695,21.95866776,22.19000053,21.40666771,98472000,21.70666695
3/16/2018,TSLA,21.42333221,21.52866745,21.82666779,21.27133369,91759500,21.42333221
3/19/2018,TSLA,20.90399933,21.10000038,21.38333321,20.64466667,112264500,20.90399933
3/20/2018,TSLA,20.7033329,20.99133301,21.08333206,20.58399963,71464500,20.7033329
3/21/2018,TSLA,21.10199928,20.68333244,21.49600029,20.67933273,89376000,21.10199928
3/22/2018,TSLA,20.60666656,20.9260006,21.25466728,20.54533386,74097000,20.60666656
3/23/2018,TSLA,20.10266685,20.75,20.75,20.03000069,99823500,20.10266685
3/26/2018,TSLA,20.27866745,20.4893322,20.50600052,19.42399979,125628000,20.27866745
3/27/2018,TSLA,18.61199951,20.26666641,20.28466606,18.47866631,208080000,18.61199951
3/28/2018,TSLA,17.18533325,17.63866615,17.91200066,16.80666733,315021000,17.18533325
3/29/2018,TSLA,17.74200058,17.09933281,18.06399918,16.54733276,227560500,17.74200058
4/2/2018,TSLA,16.83200073,17.08399963,17.35533333,16.30599976,241710000,16.83200073
4/3/2018,TSLA,17.83533287,17.98800087,18.22333336,16.9659996,282666000,17.83533287
4/4/2018,TSLA,19.1293335,16.85199928,19.2246666,16.79999924,298450500,19.1293335
4/5/2018,TSLA,20.3813324,19.28933334,20.4173336,19.21333313,286816500,20.3813324
4/6/2018,TSLA,19.9533329,20.06666756,20.6186676,19.70000076,202804500,19.9533329
4/9/2018,TSLA,19.31066704,20.02466774,20.63333321,19.28066635,153747000,19.31066704
4/10/2018,TSLA,20.31333351,19.93133354,20.47333336,19.57866669,164847000,20.31333351
4/11/2018,TSLA,20.06200027,20.04933357,20.59866714,19.97733307,112243500,20.06200027
4/12/2018,TSLA,19.60533333,20.1546669,20.26333237,19.57866669,114132000,19.60533333
4/13/2018,TSLA,20.02266693,20.23999977,20.26333237,19.73200035,109908000,20.02266693
4/16/2018,TSLA,19.41399956,19.93333244,19.97733307,19.26733208,95077500,19.41399956
4/17/2018,TSLA,19.17933273,19.25799942,19.47800064,18.83399963,105000000,19.17933273
4/18/2018,TSLA,19.55666733,19.40533257,20.01600075,19.21066666,98365500,19.55666733
4/19/2018,TSLA,20.00533295,19.40533257,20.06733322,19.23666763,91359000,20.00533295
4/20/2018,TSLA,19.34933281,19.6779995,19.99866676,19.31666756,84418500,19.34933281
4/23/2018,TSLA,18.89133263,19.4193325,19.44133377,18.8220005,73401000,18.89133263
4/24/2018,TSLA,18.89733315,19,19.13933372,18.56399918,85279500,18.89733315
4/25/2018,TSLA,18.71266747,18.89999962,19.0106678,18.48333359,60204000,18.71266747
4/26/2018,TSLA,19.03199959,18.58333206,19.05266762,18.43333244,65340000,19.03199959
4/27/2018,TSLA,19.60533333,19.02466774,19.6313324,18.92200089,65469000,19.60533333
4/30/2018,TSLA,19.59333229,19.5739994,19.91533279,19.5,63423000,19.59333229
5/1/2018,TSLA,19.99466705,19.56733322,20.05466652,19.54800034,69384000,19.99466705
5/2/2018,TSLA,20.07666779,19.9046669,20.45666695,19.85199928,134556000,20.07666779
5/3/2018,TSLA,18.96333313,18.58600044,19.20266724,18.34866714,260281500,18.96333313
5/4/2018,TSLA,19.6060009,18.86666679,19.79066658,18.63466644,128541000,19.6060009
5/7/2018,TSLA,20.18466759,19.83333206,20.39733315,19.6779995,130173000,20.18466759
5/8/2018,TSLA,20.1313324,20.05333328,20.51666641,19.93333244,88950000,20.1313324
5/9/2018,TSLA,20.45666695,20.02733231,20.46733284,20.00333214,85911000,20.45666695
5/10/2018,TSLA,20.33466721,20.5,20.86599922,20.27400017,84774000,20.33466721
5/11/2018,TSLA,20.07066727,20.51333237,20.59199905,19.9386673,70194000,20.07066727
5/14/2018,TSLA,19.46466637,20.22133255,20.32933235,19.44133377,109302000,19.46466637
5/15/2018,TSLA,18.94533348,19.00066757,19.13066673,18.70000076,142788000,18.94533348
5/16/2018,TSLA,19.09866714,18.92200089,19.25399971,18.77066612,85110000,19.09866714
5/17/2018,TSLA,18.96933365,19.05999947,19.27933311,18.93133354,66309000,18.96933365
5/18/2018,TSLA,18.45466614,18.9766674,18.9766674,18.26666641,108778500,18.45466614
5/21/2018,TSLA,18.9659996,18.75533295,19.43266678,18.75333214,137739000,18.9659996
5/22/2018,TSLA,18.33399963,19.18400002,19.20000076,18.22800064,134187000,18.33399963
5/23/2018,TSLA,18.60466766,18.51733208,18.66066742,18.26666641,89776500,18.60466766
5/24/2018,TSLA,18.5233326,18.55999947,18.74066734,18.32600021,62650500,18.5233326
5/25/2018,TSLA,18.59000015,18.50866699,18.64266777,18.37400055,58126500,18.59000015
5/29/2018,TSLA,18.9173336,18.56733322,19.10000038,18.40999985,84999000,18.9173336
5/30/2018,TSLA,19.44799995,18.88599968,19.6673336,18.7733326,112345500,19.44799995
5/31/2018,TSLA,18.98200035,19.14733315,19.3579998,18.86199951,88795500,18.98200035
